trigram,freq,G2,PMI
greenhouse gas production,4,38666.41898980114,11.360907057617007
carbon isotope geochemistry,2,38571.60169798789,8.752900745691978
asphalt binder model,2,38526.4578271381,11.721346294401911
oil gas exploration,9,38358.05218435911,9.22405537952415
water resource rock,1,38088.31554728632,6.806758648048169
gas hydrate site,2,37835.11635166562,8.372385292505008
gas chromatography product,2,37709.30212547218,7.39992097457266
cooking oil waste,4,37691.364756900126,10.763095730203666
surface sediment study,3,37657.693198484056,7.3775473228964055
oil production energy,2,37405.90456368521,6.622905600310546
electrospray ionization mass,2,37388.04044962694,14.342645583528629
coal mine distribution,1,37142.56026876821,9.437301332781887
oil spill solution,2,37070.20158854511,8.745554379877879
state art gas,2,37054.7796658389,11.659065364072445
sea level change,14,37049.7561483104,13.198981459897196
water resource basin,1,37004.255393990796,6.778280947472036
water oil gas,4,36898.24700130054,4.005992943322683
prediction model oil,2,36875.97427820081,6.0204776070200685
state art study,1,36871.5674030776,10.82654557652013
organic geochemical basin,4,36632.81701775788,6.8133670536733275
rank coal reservoir,4,36534.518775730045,13.147391220956699
clay mineral sediment,2,36249.94301010917,11.167337001666512
case study member,2,36179.91498788813,9.929667229250915
health risk polycyclic,8,36086.13044760281,13.20193455739554
performance evaluation petroleum,2,35997.35965744879,8.501806518506848
clay mineral impact,2,35942.00800072219,11.164713123936473
hydrogen production water,2,35747.69187825293,8.243453045830027
surface sediment water,2,35747.69187825293,7.170325767358994
microbial community risk,1,35709.559309656266,10.280089365008854
development validation application,1,35694.74706780006,10.63913883383698
wastewater treatment influence,1,35681.35610810697,10.029474454735485
isotope composition structure,1,35664.94880809729,9.00679595241633
wave velocity model,3,35116.408759421705,13.4986564408325
gas chromatography experiment,2,35010.70352018971,7.603265941172265
impact ionization mass,2,34974.04927156725,7.9061866110656185
size distribution analysis,1,34956.056581367455,7.828922550986203
hydrocarbon reservoir model,1,34808.898056696555,5.189560501803795
water treatment gas,2,34691.66542609306,5.89367548797639
clay mineral characteristic,1,34640.479519403976,11.322456068333418
clay mineral surface,1,34186.65793878382,10.518447174155806
liquid liquid phase,8,34149.15063325206,10.851456441280037
subduction zone study,1,34076.751132813915,9.874024451733295
hydrocarbon reservoir potential,4,33971.72254044538,7.170668546458604
clay mineral case,2,33938.43114649453,11.403657281684978
clay mineral composition,9,33915.923880000795,13.757913108851195
study influence oil,1,33864.095440994264,3.3934562971414626
time series model,4,33851.04514663367,11.292696890692504
metal contamination oil,2,33681.4944492544,9.054392340126752
trace element insight,1,33594.09877605198,11.102813263454205
source identification gas,2,33520.741765013954,6.664749012616566
liquid chromatography electrospray,4,33311.21284450451,13.15732437298064
organic geochemical characterization,5,33122.11981234528,8.563475407922876
state art effect,1,32822.85504281924,11.543568591447313
chromatography method development,2,32704.461772085007,8.66902443537906
impact ionization field,2,32550.456720068243,8.34803009793442
oil emulsion effect,1,32449.312039052413,5.715017351126561
carbon sequestration plant,4,32302.846575485906,11.68129166962346
mass spectrometry chemometric,2,32255.17683867642,12.454920686732448
development validation assessment,1,32146.779607810262,11.103291236119361
mineral composition analysis,2,32105.409591390155,7.635673368910349
gas generation oil,4,31950.828094603814,5.527631784554877
gas chromatography electron,4,31829.222397096928,9.540225546633836
matter content oil,2,31702.78989584987,7.18132918007621
hydrocarbon potential research,1,31628.5235369019,6.232851121185952
gas chromatography comparison,2,31615.748359748693,7.547095536000881
mass spectrometry interference,2,31507.766733117674,11.30545978784985
sample preparation method,4,31403.006732102443,11.675347604496755
hydrocarbon reservoir evaluation,1,30935.279567236907,5.72162551860289
dynamic simulation study,4,30816.094754840098,9.05079324611949
water treatment effect,1,30760.536787249166,5.778178715351259
trace element polycyclic,4,30758.276049115942,12.975033625365034
spectrometry method field,2,30736.28902508567,7.062211520910993
water resource development,2,30727.281475092735,9.045436687760054
spectrometry method development,2,30706.701027585397,9.15683201707216
wave velocity datum,1,30677.015162567906,12.410149950977123
study influence gas,1,30447.806451526663,4.223833149644793
hydrogen production system,2,30373.503664011612,9.24308212539068
organic geochemical evaluation,2,30373.423443089116,8.079605923869545
raman spectroscopy analysis,2,30362.479695319158,13.883887800276797
prediction model soil,2,30199.025702799612,7.597598192179055
hydrocarbon reservoir case,2,29908.20623628983,6.891665096945623
organic geochemical datum,2,29843.077291870886,7.459034417215075
wave velocity structure,4,29815.53216529217,14.324511796016777
early cretaceous marine,2,29732.174992682136,11.911496931459142
isotope geochemistry method,1,29728.443116649778,8.127618387119627
organic geochemical characteristic,20,29618.855279096948,10.490372383748083
hydrogen production production,1,29569.60326648389,8.33100863209283
carbonate rock case,2,29492.28248042787,8.260417017919268
gas sensing application,4,29342.232133599355,10.774861723439296
gas sensing system,2,28983.07443345075,8.940081338206493
source rock exploration,2,28932.521992188336,8.137811040510533
cross section ionization,2,28907.298265927526,13.335748802051889
gas well study,1,28895.79988892436,6.251313886066901
gas generation gas,2,28802.85549687726,5.358008637058208
study influence water,1,28753.790327802904,4.769054307276225
phase microextraction gas,14,28752.42256071781,13.187610448326677
sandstone reservoir system,1,28731.88869695762,8.430612666051188
semi arid basin,1,28580.540581357778,11.853730942578089
fatty acids gas,2,28508.45906042334,12.50401095533066
water treatment application,2,28356.337182346488,7.27330611040128
gas hydrate exploration,2,28350.85294929767,8.383767560941546
state art review,14,28293.30152786469,16.778330025034236
land use implication,2,28285.526422047238,11.825294371313124
sample preparation approach,2,28241.839194618693,11.033748317391089
soil microbial process,1,28174.332234245918,6.847982866442714
gas sensing review,1,28044.531830896914,9.640026644060056
physical chemical characterization,2,27989.854069525314,10.004994809005458
fatty acids analysis,2,27961.295235904377,12.714672368705518
formation mechanism study,1,27958.378341964235,5.122464317761187
carbon sequestration research,1,27893.89906217538,9.803087026858352
gas emission soil,2,27887.228478734054,6.806990585957254
study influence soil,1,27785.652586850745,4.97057688230045
gas sensing performance,6,27744.078597750005,10.63761880754972
hydrate formation insight,1,27695.036538474757,7.385056852988234
metal contamination soil,2,27631.359461906686,10.631512925285739
gene expression study,2,27430.945191396168,11.980251576731394
oil well hydrocarbon,1,27417.840352267354,4.974830116141319
rock slope case,2,27270.32895931026,10.619414367498003
source rock term,1,27179.597368385195,7.190172656067347
mass spectrometric analysis,4,27024.3148095733,13.054191710464792
gene expression analysis,4,26997.799748610956,13.023432777658563
water oil crude,1,26907.280567691283,4.453683047343564
gas sensing characteristic,2,26871.805808816087,9.334254317563735
oil emulsion composition,1,26854.62563538722,6.883066285931435
surface sediment geochemistry,1,26804.007040981272,8.719383897517028
arid region case,2,26747.48982473428,12.838798279284712
size distribution characteristic,1,26540.07819969651,9.557284354160672
particle size oil,2,26467.507810116083,9.415814233982578
gas reservoir pressure,2,26455.200624548583,7.016845704098747
surface methodology case,2,26348.562280601203,11.543927007420235
chromatography tandem mass,76,26080.974417782993,15.82215359839169
drilling fluid case,2,25997.848165882984,11.465440585303103
metabolomic analysis oil,2,25982.26251214461,6.308947861967008
energy storage application,4,25703.128476641992,11.030296072187825
gas reservoir prediction,2,25584.153441716633,6.976615859310215
gas generation effect,2,25580.21865113487,6.242511864433077
mineral composition sediment,1,25548.970145259493,8.208916105417911
sequence stratigraphy hydrocarbon,2,25517.3279561388,13.90736903844762
flow rate oil,1,25488.156444854027,7.099799177771426
rock physics analysis,5,25484.346305724095,10.955281790493538
gas sensing property,2,25468.649519188322,9.633214850903968
metal contamination source,2,25426.44516530177,10.213705314302636
carbon content oil,2,25411.427370438694,5.678866981360956
energy storage system,2,25314.925412896468,10.195515686955021
dynamic simulation coal,2,25252.75797298023,9.297757476285149
drinking water source,2,25201.417345397185,10.74696734566595
drinking water characterization,2,24843.82579982348,10.752085559604879
semi arid area,4,24829.581749735655,15.044961346786046
element geochemistry soil,2,24780.173379418906,8.490136828923792
mass spectrometer analysis,2,24730.118277312216,9.779057827056372
water sediment soil,2,24722.234154798793,6.782055177642936
machine learning solution,4,24712.630926904927,13.304095409837156
oil gas reduction,1,24645.63750402595,4.803182141780497
coal measure gas,6,24560.273696425375,11.958767041652898
therapeutic potential effect,2,24546.270524095868,9.950930985190102
gene expression effect,1,24543.71162340869,11.697274591658577
gas generation model,2,24469.092902833196,6.676128471817266
health risk modeling,2,24454.55804697987,11.043765397702916
sediment core analysis,1,24432.336369595734,7.791778010725084
multi source water,2,24393.512951602737,7.310967484069794
source identification distribution,1,24369.36307880951,7.79641730710829
study area result,2,24324.092990035148,7.560826699287979
subduction zone geochemistry,2,24323.03369966459,12.800823527075073
gas reservoir groundwater,1,24310.859406295822,6.154905644275541
energy storage performance,4,24288.649389933064,11.308090655577093
gas oil gas,3,24284.960269885625,2.8758092849700954
source rock age,1,24243.364767791118,8.992106685171494
tight sandstone oil,2,24220.83848078991,11.666871519596693
distribution source rock,2,24212.94485196262,6.779214235575773
gas generation source,2,24162.339981372825,6.686944758730764
mineral composition surface,2,24124.53495525203,9.560026277907205
drinking water reservoir,2,24080.96638514595,11.861912458539269
evaluation method study,1,24056.797974095352,4.946921700516178
river sediment study,1,23963.46738933128,6.10006918029929
failure mechanism rock,2,23901.865279232366,9.900115720892174
gas well application,2,23854.66935993721,7.463464296044103
gas exploration basin,1,23840.754561916525,5.780397218261844
gas generation potential,4,23804.76945765884,8.657236516472075
oil gas resource,8,23780.830552676573,8.81873695597534
mineral composition structure,1,23718.952470276352,8.568987145478827
co pyrolysis oil,4,23710.059464281265,8.802554567685121
wastewater treatment plant,23,23641.175904996802,14.587138063107147
metal contamination sediment,3,23627.153846032354,11.990601437399866
sediment core water,1,23547.273941216048,8.126337754981657
source identification metal,2,23544.99543196472,8.84053294079058
mass spectrometric method,2,23444.463538632477,13.651563296848003
particle size analysis,1,23440.521816565586,9.456852499860767
antioxidant activity analysis,1,23408.786201143404,9.80409157260901
desorption ionization time,30,23372.8476477929,15.348302096436939
gas generation coal,4,23359.79331630102,8.35741558039271
gas generation system,2,23246.875889835756,6.902858874250293
