term,df,freq,burstiness,tf_rel,tfidf_mean
fracturing,132,274,0.3476000884760009,0.00037147857965029495,0.0012818333663464653
dioxide,139,273,0.07626426331462301,0.00037012281841069535,0.0012797113279468509
forest,175,410,1.4717770034843205,0.0005558621082358428,0.0012780687791176944
experiment,212,403,0.4588580926073318,0.0005463717795586455,0.0012769924269411595
simultaneous,162,319,0.015190216339641618,0.0004324878354322777,0.001272417109615664
fish,141,288,0.235224586288416,0.0003904592370046896,0.0012719458755182163
trace,186,362,0.3189568110259609,0.0004907855687350612,0.0012711135810017915
clay,175,352,0.42607142857142855,0.00047722795633906506,0.0012708482086293924
pattern,241,429,0.28751608004720036,0.0005816215717882355,0.0012696652728382326
dynamics,148,267,0.08733171373620813,0.00036198825097309766,0.0012615327706650193
agricultural,155,313,0.2202617747088529,0.00042435326799468,0.001261177178684465
advanced,153,281,0.0957830344474682,0.00038096890832749224,0.0012567763248389425
ecological,151,311,0.8825195374885543,0.0004216417455154808,0.0012557008321325681
lipid,141,282,0.06382978723404255,0.0003823246695670919,0.0012534365967411404
antioxidant,152,305,0.016371872303710094,0.0004135071780778831,0.0012481816526351145
ecosystem,178,345,0.4067252890408728,0.0004677376276618677,0.0012468699442885985
atmospheric,154,317,0.619791880044246,0.0004297763129530785,0.0012452242634597161
value,283,520,0.6663903234574612,0.0007049958445918006,0.0012435269447775082
size,204,413,0.9028509708968335,0.0005599293919546416,0.0012427228501807998
price,118,247,0.12135455980237426,0.0003348730261811053,0.0012363782573196322
ordos,135,274,0.04336307110029738,0.00037147857965029495,0.0012361643281136186
fossil,139,275,0.24340091563113148,0.00037283434088989455,0.0012347211936141645
iran,151,302,0.026490066225165563,0.00040943989435908424,0.0012340411717684321
tissue,134,273,0.05426165873927068,0.00037012281841069535,0.0012315412981376021
rheological,124,249,0.11643347583883917,0.0003375845486603045,0.001229312235998397
film,140,273,0.024358974358974363,0.00037012281841069535,0.0012292994912758125
micro,143,278,0.0343613221311063,0.0003769016246086934,0.0012265728401631053
residue,139,276,0.014388489208633093,0.0003741901021294942,0.0012192398113014757
mine,148,312,0.2636867636867637,0.0004229975067550804,0.0012184495057130061
sensor,135,262,0.06689284704551882,0.00035520944477509956,0.001216274555876431
shelf,150,328,0.49016260162601627,0.0004446896865886742,0.0012144042590867506
failure,137,280,0.38477580813347234,0.00037961314708789265,0.0012128643856441515
aqueous,152,292,0.07209805335255949,0.00039588228196308804,0.0012121876162754929
technologies,105,208,0.03827838827838828,0.00028199833783672023,0.001211634660340596
strength,162,334,0.7945590300879721,0.00045282425402627197,0.0012105868968415826
resistance,144,284,0.03482003129890452,0.0003850361920462911,0.001210432174799447
migration,148,296,0.2702702702702703,0.0004013053269214865,0.0012075038068700525
test,181,334,0.25050451583021804,0.00045282425402627197,0.0012072259077811752
profiling,142,282,0.006992308460693237,0.0003823246695670919,0.0012057649591322508
sichuan,138,290,0.10544727636181907,0.0003931707594838888,0.00120403859392634
anti,146,304,0.20070295602018748,0.00041215141683828343,0.0012026986051425206
algorithm,160,323,0.31871130030959754,0.0004379108803906762,0.0011946050608788968
pathway,160,296,0.08918918918918918,0.0004013053269214865,0.0011928823038370446
modelling,144,281,0.1945185844207196,0.00038096890832749224,0.0011915196419986392
stage,215,386,0.33418484154717437,0.000523323838485452,0.0011898650774051496
active,175,328,0.2049825783972125,0.0004446896865886742,0.0011882705499285892
bottom,147,295,0.17963795687766632,0.0003999495656818869,0.0011876270266607553
tight,127,256,0.08581446850393698,0.00034707487733750186,0.0011821614920727655
status,129,253,0.018996844072678258,0.000343007593618703,0.0011795773014241003
density,183,382,0.7450290389952221,0.0005179007935270535,0.001177706966374168
power,135,271,0.2398250649173158,0.0003674112959314961,0.0011759595631693279
offshore,139,272,0.06522429115531105,0.0003687670571710957,0.0011727932828749599
gulf,136,282,0.07540675844806005,0.0003823246695670919,0.001171852391395677
agent,132,272,0.13792335115864524,0.0003687670571710957,0.0011714846822245082
critical,210,334,0.24185913886512683,0.00045282425402627197,0.0011700016113228965
gold,138,343,1.4066210335065703,0.0004650261051826685,0.0011655088630943538
stable,180,324,0.1197530864197531,0.00043926664163027577,0.001164531628632442
occurrence,165,300,0.14181818181818182,0.000406728371879885,0.0011635958353210366
transport,159,327,0.4663320062316081,0.0004433339253490746,0.0011632825196965218
toxicity,119,239,0.020885341584332483,0.00032402693626430837,0.001162075349522109
metabolomics,106,185,0.10877103518612952,0.00025081582932592905,0.001161627316981755
total,230,415,0.5450497642744891,0.0005626409144338409,0.0011604494107708464
lower,162,335,0.2634420490141884,0.00045418001526587157,0.0011595909560176531
oxidative,135,275,0.04659932659932659,0.00037283434088989455,0.0011574373109084607
modification,125,243,0.06011522633744854,0.0003294499812227068,0.001154633956508599
relationship,196,347,0.20941892607186968,0.00047044915014106696,0.0011540267021922389
delta,136,274,0.036389008158007746,0.00037147857965029495,0.0011486883888603707
sulfur,126,254,0.11798525184351953,0.0003443633548583026,0.0011463174334339558
mineralization,168,354,0.32223567393058916,0.00047993947881826425,0.0011444211745480948
mining,144,317,0.8553934454959691,0.0004297763129530785,0.0011441831813710117
advance,130,218,0.13959068454481302,0.00029555595023271643,0.0011439713945131172
radiation,117,233,0.06434099996331756,0.00031589236882671067,0.0011431235699842467
progress,109,208,0.05328158080451658,0.00028199833783672023,0.0011400041800839584
space,138,263,0.2424918719347551,0.00035656520601469915,0.0011398693582641986
artificial,140,269,0.08972384492830587,0.00036469977345229685,0.0011389404445171782
isotopic,156,322,0.39552476508998247,0.0004365551191510765,0.0011385250510045919
introduction,79,155,0.018619844834626385,0.00021014299213794056,0.0011341464379982262
yield,140,276,0.15175983436853,0.0003741901021294942,0.0011295925384305512
concrete,109,225,0.11800203873598361,0.0003050462789099137,0.0011271258607740606
factors,128,246,0.061864837398373985,0.00033351726494150566,0.0011263245446675276
cycle,169,334,0.5745668426460687,0.00045282425402627197,0.001125153212212582
west,168,321,0.14847574543836223,0.0004351993579114769,0.001121668398689587
permian,149,320,0.34609899328859056,0.0004338435966718773,0.0011188453323073056
jurassic,156,322,0.2588788023570632,0.0004365551191510765,0.0011169617035118756
component,196,345,0.3180567879325643,0.0004677376276618677,0.001115416367609679
oils,111,215,0.030504923528179337,0.0002914886665139176,0.001115350777740867
gene,138,273,0.010750119445771616,0.00037012281841069535,0.001114729152701409
metabolic,126,253,0.043446891272978266,0.000343007593618703,0.0011147053084855035
asphaltenes,106,202,0.044834672146459933,0.00027386377039912254,0.0011136726576663264
fast,125,240,0.06333333333333331,0.00032538269750390797,0.0011090262907187652
economic,136,265,0.2061875693673696,0.0003592767284938984,0.0011066671649950226
direct,148,272,0.0812798092209857,0.0003687670571710957,0.0011057469102575773
synthetic,127,247,0.17252701711881152,0.0003348730261811053,0.0011006752664495783
physicochemical,135,255,0.060130718954248374,0.0003457191160979022,0.0010987324796594472
bay,132,280,0.19307359307359312,0.00037961314708789265,0.0010954656236204059
sp,137,291,0.36044849123335093,0.00039452652072348844,0.0010940130823240515
africa,119,240,0.09152661064425774,0.00032538269750390797,0.0010930623601579836
sludge,103,223,0.6914536984631456,0.0003023347564307145,0.0010880637383346384
fault,152,371,1.7290218470705059,0.0005029874198914577,0.001084685362644171
first,211,366,0.2981897288477974,0.0004962086136934597,0.00108414905276584
integrated,164,278,0.13941042288120725,0.0003769016246086934,0.0010817255506129454
fe,171,365,1.0353600897220219,0.00049485285245386,0.0010798416361448796
ore,136,383,1.7921786207955763,0.0005192565547666531,0.0010790563066663868
biomarkers,122,212,0.11135168574079804,0.00028742138279511873,0.0010783726915672511
studies,128,232,0.08405172413793104,0.0003145366075871111,0.0010758963278819662
mixed,152,283,0.17702715268737218,0.0003836804308066915,0.0010755874958231818
silica,124,258,0.12090522630657671,0.00034978639981670106,0.0010745329303510943
metabolite,128,249,0.026575050200803214,0.0003375845486603045,0.0010719823924253587
parameters,118,233,0.038299265294246015,0.00031589236882671067,0.0010667436365697082
contaminated,103,203,0.014347888469080293,0.0002752195316387222,0.0010659352713833397
friendly,119,233,0.020557579254877938,0.00031589236882671067,0.0010657747458917544
age,178,419,1.2045399694296213,0.0005680639593922393,0.0010648031734707512
correlation,198,363,0.46694214876033063,0.0004921413299746609,0.0010597584219077206
enrichment,153,286,0.14470496823437998,0.00038774771452549034,0.0010560770127091136
rubber,99,206,0.07453172501716192,0.00027928681535752104,0.0010536967387135853
horizontal,126,252,0.2619047619047619,0.00034165183237910336,0.0010523230639734597
sustainability,115,222,0.09659224441833138,0.0003009789951911149,0.00105223292856679
ultra,128,255,0.12153799019607843,0.0003457191160979022,0.0010465982298421867
additive,118,227,0.08948704547151497,0.000307757801389113,0.0010459219664513283
block,144,298,0.3265287099179716,0.00040401684940068574,0.0010444600966487084
science,90,193,0.3063327576280945,0.000261661919242726,0.001042249741516984
metals,103,205,0.03409898176651667,0.0002779310541179214,0.0010421682716168826
oxygen,133,255,0.3062361786819992,0.0003457191160979022,0.0010390015742399521
surfactant,101,207,0.16788635385277653,0.00028064257659712064,0.0010388605291090582
margin,153,291,0.2732969476450374,0.00039452652072348844,0.0010373254760164246
core,164,333,0.5130557386654947,0.0004514684927866723,0.0010365477063185545
tool,148,257,0.11176254075086761,0.00034843063857710146,0.0010355158527407837
resources,76,153,0.07180942552459581,0.00020743146965874134,0.0010349772407733044
hot,113,222,0.07143426612453162,0.0003009789951911149,0.001032316050685366
pakistan,125,249,0.01201606425702811,0.0003375845486603045,0.0010321996085337418
fabrication,109,218,0.0,0.00029555595023271643,0.0010311310618120128
pb,169,404,1.3272892377995196,0.0005477275407982451,0.0010301769381583145
event,185,352,0.6370700245700246,0.00047722795633906506,0.0010300795678452148
small,185,321,0.23682748168729476,0.0004351993579114769,0.0010285577986104064
trend,165,300,0.48848484848484847,0.000406728371879885,0.0010277741153248451
genesis,124,249,0.14052986138100784,0.0003375845486603045,0.001027761005081315
sequence,159,291,0.18699345133890938,0.00039452652072348844,0.0010257333594163797
binder,96,194,0.02040378006872852,0.00026301768048232565,0.001024894870953232
volcanic,143,312,0.5425407925407926,0.0004229975067550804,0.0010232416914422316
nanocomposite,106,213,0.13610594383913557,0.00028877714403471833,0.0010219593127361092
diesel,104,219,0.09057780119423953,0.00029691171147231603,0.001021560594946176
solvent,117,230,0.04288368636194723,0.0003118250851079118,0.001019553271624428
brazil,109,226,0.09474709750750993,0.0003064020401495133,0.001018690105622169
indian,122,244,0.18032786885245902,0.00033080574246230647,0.0010184698122665955
lacustrine,118,232,0.12872589129164227,0.0003145366075871111,0.0010175108481855983
supercritical,99,203,0.1810220430910086,0.0002752195316387222,0.001017503768328354
gc,108,243,0.2890946502057613,0.0003294499812227068,0.0010144372197369552
slope,149,292,0.3827342098004964,0.00039588228196308804,0.0010138185279751448
transition,146,267,0.28733774562618647,0.00036198825097309766,0.001013760208825025
deformation,138,289,0.7397071360513515,0.0003918149982442892,0.0010135889763046118
geology,115,216,0.1587761674718197,0.0002928444277535172,0.001009955060320358
lc,118,241,0.036465292917926696,0.0003267384587435076,0.0010098305199982443
clinical,112,228,0.034461152882205526,0.0003091135626287126,0.0010084065594725172
microwave,97,203,0.13874358844141998,0.0002752195316387222,0.0010082419540552554
discharge,124,239,0.18555135645836143,0.00032402693626430837,0.0010067839227393843
pahs,103,218,0.25046762269528816,0.00029555595023271643,0.0010060513272683023
capacity,135,249,0.1435073627844712,0.0003375845486603045,0.0010047655973345795
fatty,111,229,0.14217711160942592,0.0003104693238683122,0.0010045709949119655
depression,123,251,0.10675995206167208,0.00034029607113950376,0.0009973639041921756
extract,123,245,0.07751783640285377,0.00033216150370190607,0.0009969355408204388
vegetable,93,181,0.059288302738668065,0.0002453927843675306,0.0009944318461311632
sensing,115,220,0.07786561264822138,0.00029826747271191563,0.0009939836308192904
solar,103,225,1.2244228694714137,0.0003050462789099137,0.0009937798790085716
main,184,302,0.22624532104808526,0.00040943989435908424,0.000992794562838972
rare,143,263,0.16464144220798216,0.00035656520601469915,0.0009841014911072027
sequestration,105,212,0.18849955076370176,0.00028742138279511873,0.0009834759896531476
eco,107,211,0.04225539265624308,0.0002860656215555191,0.0009832341306036086
shallow,164,319,0.7852855722914597,0.0004324878354322777,0.0009826475107515345
association,148,263,0.18114787791593875,0.00035656520601469915,0.000981839474149039
transfer,116,233,0.2360145034778749,0.00031589236882671067,0.0009814888674124784
key,201,307,0.1631905618487367,0.0004162187005570823,0.0009812072776013258
road,106,212,0.20754716981132076,0.00028742138279511873,0.0009790084917899909
coating,104,204,0.05806938159879336,0.0002765752928783218,0.000974221395547704
receptor,109,225,0.07355759429153924,0.0003050462789099137,0.0009741252553427941
province,149,283,0.16074181231768914,0.0003836804308066915,0.0009722448030885262
ash,99,210,0.2978354978354977,0.0002847098603159195,0.0009683742132101729
post,152,295,0.40158340767172157,0.0003999495656818869,0.0009673193859750684
